event_id,session_id,player_id,timestamp,event_type,decision_time_ms,outcome
62c806af-9d4c-4bd2-899c-c69d758e4c1b,bed04bf1-b15c-4921-8278-0d363ca0ce2a,player_0001,2026-09-01T21:10:00,move,526,success
8937396a-719a-4e08-9de7-7446cabaa698,bed04bf1-b15c-4921-8278-0d363ca0ce2a,player_0001,2026-09-01T21:10:12,explore_area,627,success
70781e95-569f-4d94-a8ae-20c7360391c8,bed04bf1-b15c-4921-8278-0d363ca0ce2a,player_0001,2026-09-01T21:10:19,explore_area,695,success
6dd80328-0b53-41e9-8a48-85793034301c,bed04bf1-b15c-4921-8278-0d363ca0ce2a,player_0001,2026-09-01T21:10:40,chat,1002,success
016b7fb2-fbe7-4d25-b1e7-fd9a8e420759,bed04bf1-b15c-4921-8278-0d363ca0ce2a,player_0001,2026-09-01T21:11:12,loot,762,success
c50c4b0e-d024-4db7-8b98-7be37b6b4fca,bed04bf1-b15c-4921-8278-0d363ca0ce2a,player_0001,2026-09-01T21:11:18,retry,786,retry
b1d35a7c-adf9-4d04-88b3-14973c25a498,bed04bf1-b15c-4921-8278-0d363ca0ce2a,player_0001,2026-09-01T21:11:44,move,922,success
cafa13cf-4043-4cc2-b6bd-967f678a4212,bed04bf1-b15c-4921-8278-0d363ca0ce2a,player_0001,2026-09-01T21:11:46,attack,599,success
7e303e24-98ee-4f27-ac86-23cfdcd4795c,bed04bf1-b15c-4921-8278-0d363ca0ce2a,player_0001,2026-09-01T21:12:02,trade,982,success
0620de37-0786-4c90-a078-5864d45ad5cf,bed04bf1-b15c-4921-8278-0d363ca0ce2a,player_0001,2026-09-01T21:12:37,quest_complete,469,fail
6bc0c16d-1a48-4036-8a20-635c030f7526,bed04bf1-b15c-4921-8278-0d363ca0ce2a,player_0001,2026-09-01T21:12:47,move,384,success
1c7c60a4-04b8-4aa9-b740-f28b67848c2b,bed04bf1-b15c-4921-8278-0d363ca0ce2a,player_0001,2026-09-01T21:13:24,explore_area,612,success
d305f0f3-fa03-4832-b6a3-bdee663c4167,bed04bf1-b15c-4921-8278-0d363ca0ce2a,player_0001,2026-09-01T21:13:58,retry,1100,retry
bbc608c6-3f12-4fe7-9d88-2e34043728d8,bed04bf1-b15c-4921-8278-0d363ca0ce2a,player_0001,2026-09-01T21:14:28,move,636,fail
7e4dde91-6699-4380-b787-6b91ae71efff,bed04bf1-b15c-4921-8278-0d363ca0ce2a,player_0001,2026-09-01T21:14:45,trade,742,success
db470c07-4971-439d-a4d0-ae62f7010f84,bed04bf1-b15c-4921-8278-0d363ca0ce2a,player_0001,2026-09-01T21:15:20,chat,551,success
cd869fe1-6a05-4dd6-a2a7-f9ded7182802,bed04bf1-b15c-4921-8278-0d363ca0ce2a,player_0001,2026-09-01T21:15:37,move,762,success
54394d3a-c97f-4e88-808b-53f773efcc5a,bed04bf1-b15c-4921-8278-0d363ca0ce2a,player_0001,2026-09-01T21:16:13,loot,937,success
4a439971-38fc-4601-b723-005974e62818,bed04bf1-b15c-4921-8278-0d363ca0ce2a,player_0001,2026-09-01T21:16:28,quest_complete,850,success
8c62411f-6191-414c-995d-0bf5ce034f80,bed04bf1-b15c-4921-8278-0d363ca0ce2a,player_0001,2026-09-01T21:17:04,quest_complete,889,success
ed892a2f-d5f3-44e0-9613-cc15db303d82,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:00:33,loot,474,fail
4cf444de-da1f-40ec-ba46-9308a91479b0,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:00:36,attack,232,success
a811572b-e516-4fa9-9fff-29875185ee24,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:01:07,move,369,success
e336259b-86cb-4bf3-a965-2fed5fc71687,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:01:43,quest_complete,265,fail
12e54220-ee0e-45ba-b524-2f02182fd478,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:02:12,attack,347,success
23a0e839-116c-4cf3-be81-8e8187a5814d,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:02:17,attack,619,success
62bceea2-050d-4b63-90bf-433657d8949d,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:02:43,move,422,success
739b3b53-baa7-452f-bcb0-2f81b7379c7f,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:03:11,move,646,fail
3ad6ba75-8b2c-4f16-a04e-8886f9ea5f9c,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:03:35,move,525,success
512762f6-2e08-4fc6-98d7-405351c16018,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:03:39,attack,514,success
fd9ffd2e-2f7a-42ef-af60-5eac3284fe17,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:03:50,explore_area,595,success
2de5c6cf-1fa2-4c01-b7aa-3ffbe04e1852,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:03:59,attack,468,success
8880b362-7138-4205-97d0-56568564fe7d,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:04:11,loot,546,success
0f6a499d-1759-46c4-8e40-f128a0333f27,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:04:20,loot,727,fail
db1f1974-1fff-4bbe-8f5a-527c5f015f07,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:04:41,explore_area,566,success
6ee9d8f9-6e25-4ec0-a943-7b5981d79a0f,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:05:07,loot,610,fail
fa8c0587-9b90-4785-966f-eee1d2bd8c2d,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:05:24,move,486,success
7075bb63-9d9b-4f04-a9ec-bb09f501d9a0,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:06:04,attack,441,success
1b7e3263-7be6-484a-ad0d-643be6555a17,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:06:40,chat,555,success
23d62d57-1562-41e7-a52b-294ea5127076,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:07:14,move,314,success
ea43bbe8-39e2-4bfc-8c4a-d6b244adc6d2,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:07:43,loot,656,success
17699a5d-73bc-443e-bd59-1372f2078b8e,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:08:14,quest_complete,512,success
15846226-ea28-4771-920c-6537c61cd624,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:08:33,quest_fail,275,fail
03f8fca1-e6f0-4134-9709-5101a68ff3e1,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:09:05,loot,596,fail
a5a56d80-b842-4b34-b8b2-9cafc2a22503,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:09:22,loot,592,success
eabec5f8-e21b-4163-8d05-da26c0a3d699,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:09:52,quest_complete,321,success
23855326-6ab7-42dd-a85f-2f698d2853a1,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:09:55,attack,299,success
8794f2de-26a5-4b94-9278-d465706170bc,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:10:28,loot,545,success
30a47bac-2375-4dc9-ac89-2c3de5b021a2,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:10:47,attack,540,fail
a5fcdca6-8300-4f32-b02d-81a8a2587fa0,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:11:01,loot,369,success
925fb88c-0a7e-417c-b6c9-37c237b329b5,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:11:33,attack,467,success
3d573595-63b1-478e-83a8-6cd176d78dd2,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:11:36,loot,329,success
0093d59e-6cf5-45c4-8cfc-758abad6b740,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:12:15,attack,540,success
d45addb8-7ba5-4ba8-8e02-448770a7e5a7,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:12:39,move,726,success
b8cf6de3-5e17-4c59-ae31-60ef775eff78,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:12:58,move,496,success
7aa06a1b-2537-4b98-9767-db124dbcadaf,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:13:12,move,365,success
f4d1e311-e5e3-4833-9a8b-a58487fd8b0d,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:13:26,move,483,success
a30d66ba-0f3c-425b-833c-ffb1fe1040fc,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:14:05,attack,132,success
134cb872-a576-4056-ba8b-0aeddbd3683c,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:14:19,quest_complete,379,success
6171dc14-984c-493a-a79b-b045a24f3b88,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:14:40,move,481,success
828beca8-770c-4d84-9e22-2030efa6bac8,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:15:17,attack,382,fail
d2532fc2-01a8-401d-889f-a3f6a30946c3,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:15:50,move,474,fail
df9f47bb-bdd0-4232-a084-e066b4f1062b,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:16:13,attack,622,success
ed33744f-97db-4486-898a-75a81007f169,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:16:45,attack,509,success
1d8dfc7b-d09e-44f0-a25c-0419c8f84993,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:16:50,attack,660,success
e2917c3a-5e81-40bf-91c7-2b15716482d0,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:17:11,attack,569,success
c51b667b-0617-4424-afd1-4b335cbeb090,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:17:51,attack,502,success
4f97fdda-e752-4f95-b361-c416a772f8c7,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:18:26,explore_area,691,success
e1799528-5d2b-4e0d-85da-d906bf1e4877,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:18:55,move,605,success
d1d35882-b6b7-4851-95f2-c95cab6eb5a9,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:19:03,move,431,success
57f603a2-be46-4922-a859-663817bac05c,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:19:15,quest_complete,527,success
b5655b6e-afd0-49fc-8d7a-4f93e79f0584,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:19:27,attack,599,success
29a8a4ee-7eb5-4e40-a551-3084e23bafd9,5fdf1fe9-2f6e-411e-8c74-3d856993ad1e,player_0002,2026-10-01T13:19:43,attack,308,success
